date,min_relative_humidity_v,max_relative_humidity_v,min_temperature_v,max_temperature_v,precipitation_v
1957-02-27,67.15,94.78,0.93,8.11,3.3
1957-02-26,66.98,94.45,0.81,8.01,3.37
1957-02-25,67.03,94.18,0.79,8,3.23
1957-02-24,66.95,94.23,0.74,7.98,3.2
1957-02-23,67.07,94.45,0.66,7.86,3.41
1957-02-22,68.1,94.35,0.58,7.69,3.44
1957-02-21,68.68,94.48,0.55,7.56,3.43
1957-02-20,68.4,94.18,0.5,7.38,3.7
1957-02-19,69.07,93.95,0.52,7.25,3.87
1957-02-18,69.22,94.27,0.48,7.19,3.91
1957-02-17,68.93,94.33,0.5,7.08,3.87
1957-02-16,68.38,94.48,0.46,7,4
1957-02-15,68.37,94.58,0.46,6.93,4.08
1957-02-14,68.5,94.8,0.45,6.89,4.3
1957-02-13,68.97,95.05,0.43,6.86,4.39
1957-02-12,69.42,95.28,0.48,6.88,4.35
1957-02-11,69.52,95.55,0.6,6.9,4.52
1957-02-10,70.03,95.85,0.64,6.81,4.88
1957-02-09,70.95,96.05,0.6,6.68,5
1957-02-08,71.72,96.02,0.51,6.61,5.02
1957-02-07,71.85,96.62,0.37,6.48,5.01
1957-02-06,72.72,96.72,0.18,6.33,4.93
1957-02-05,73.17,96.83,0.04,6.26,4.71
1957-02-04,73.17,97.1,-0.12,6.17,4.54
1957-02-03,73.5,96.97,-0.21,6.08,4.52
1957-02-02,73.38,96.92,-0.36,5.99,4.35
1957-02-01,74.68,96.98,-0.47,5.91,4.28
1957-01-31,75.03,96.83,-0.6,5.78,4.34
1957-01-30,75.55,96.65,-0.74,5.6,4.36
1957-01-29,75.52,96.67,-0.87,5.45,4.23
1957-01-28,75.47,96.6,-0.98,5.27,4.35
1957-01-27,75.85,96.7,-1.15,5.13,4.34
1957-01-26,75.93,96.4,-1.29,5.07,4.16
1957-01-25,75.23,96.13,-1.25,5.03,4.16
1957-01-24,74.9,96.13,-1.21,4.95,4.11
1957-01-23,74.75,96.12,-1.13,4.94,4.39
1957-01-22,74.22,96.18,-1.08,4.94,4.47
1957-01-21,74.93,96.42,-1.01,4.89,4.67
1957-01-20,75.05,96.28,-0.86,4.91,4.77
1957-01-19,75.22,96.48,-0.82,4.91,4.89
1957-01-18,76.53,96.67,-0.73,4.94,4.93
1957-01-17,76.45,96.67,-0.66,5,4.78
1957-01-16,76.27,96.67,-0.55,5.07,4.73
1957-01-15,76.15,96.7,-0.48,5.09,4.61
1957-01-14,76.13,96.57,-0.44,5.15,4.55
1957-01-13,76.33,96.55,-0.41,5.18,4.54
1957-01-12,76.8,96.52,-0.38,5.23,4.43
1957-01-11,77.43,96.78,-0.36,5.23,4.4
1957-01-10,78.6,97.05,-0.44,5.2,4.41
1957-01-09,78.75,97.03,-0.45,5.2,4.42
1957-01-08,78.88,97.13,-0.46,5.28,4.27
1957-01-07,79.68,97.32,-0.36,5.33,4.59
1957-01-06,79.64,97.5,-0.29,5.41,4.62
1957-01-05,79.53,97.56,-0.27,5.49,4.62
1957-01-04,79.48,97.45,-0.18,5.56,4.63
1957-01-03,79.18,97.27,-0.17,5.59,4.91
1957-01-02,79.37,97.26,-0.25,5.52,5.08
1957-01-01,79.47,97.32,-0.28,5.51,4.84
1956-12-31,79.37,97.25,-0.26,5.53,4.79
1956-12-30,78.75,97.14,-0.24,5.57,5
1956-12-29,78,97.22,-0.14,5.69,4.92
1956-12-28,77.98,97.24,-0.01,5.76,5.22
1956-12-27,77.42,97.12,0.14,5.86,5.27
1956-12-26,77.38,97.23,0.2,5.92,5.55
1956-12-25,77.48,97.43,0.24,6,5.63
1956-12-24,77.73,97.22,0.25,6.07,5.66
1956-12-23,76.78,97.04,0.28,6.15,5.28
1956-12-22,75.93,96.78,0.33,6.2,5.14
1956-12-21,75.49,96.53,0.33,6.18,5.09
1956-12-20,74.8,96.2,0.3,6.21,4.92
1956-12-19,74.36,95.89,0.38,6.25,4.57
1956-12-18,72.93,95.6,0.52,6.36,4.63
1956-12-17,73.33,95.6,0.56,6.48,4.78
1956-12-16,73.27,95.76,0.66,6.56,4.86
1956-12-15,71.91,95.67,0.75,6.63,4.64
1956-12-14,71.76,95.27,0.82,6.68,4.67
1956-12-13,71.31,95.02,0.86,6.72,4.6
1956-12-12,71.33,95.02,0.99,6.84,4.74
1956-12-11,70.6,94.69,1.16,7.02,4.63
1956-12-10,70.51,94.51,1.41,7.17,4.54
1956-12-09,70.47,94.69,1.68,7.33,4.51
1956-12-08,71.42,94.87,1.84,7.43,4.97
1956-12-07,71.91,95.04,2.01,7.59,5.02
1956-12-06,73.02,95.47,2.12,7.71,5.2
1956-12-05,74.29,96.04,2.26,7.8,5.35
1956-12-04,74.78,96.62,2.34,7.93,5.47
1956-12-03,75.31,96.73,2.45,8.05,5.49
1956-12-02,74.24,96.58,2.66,8.18,5.7
1956-12-01,73.87,96.49,2.77,8.33,5.86
1956-11-30,75.49,96.67,2.8,8.4,5.93
1956-11-29,75.78,96.82,2.79,8.51,5.88
1956-11-28,76.02,97.07,2.8,8.59,5.93
1956-11-27,75.98,97.09,2.74,8.63,5.65
1956-11-26,76.27,97.11,2.77,8.6,5.51
1956-11-25,76.73,97.29,2.72,8.63,5.46
1956-11-24,76.29,97.38,2.66,8.63,5.47
1956-11-23,75.38,96.71,2.62,8.63,5.11
1956-11-22,74.4,96.27,2.53,8.64,5.13
1956-11-21,72.93,95.6,2.49,8.62,5.08
1956-11-20,71.87,94.89,2.45,8.63,5.26
1956-11-19,70.4,94,2.38,8.6,5.31
1956-11-18,70.09,94.02,2.36,8.6,5.17
1956-11-17,69.78,94.11,2.33,8.64,4.95
1956-11-16,70.36,94.2,2.3,8.65,4.9
1956-11-15,70.47,94.27,2.38,8.74,4.71
1956-11-14,70.73,94.33,2.46,8.82,4.74
1956-11-13,70.93,94.16,2.56,8.86,4.5
1956-11-12,70.62,94.22,2.71,8.98,4.55
1956-11-11,70.11,94.44,2.87,9.22,4.62
1956-11-10,69.49,94.36,3.01,9.45,4.6
1956-11-09,69.71,94.29,3.07,9.63,4.72
1956-11-08,68.8,94.96,3.2,9.81,4.52
1956-11-07,69.53,95.24,3.39,9.99,4.42
1956-11-06,70.49,95.73,3.59,10.2,4.39
1956-11-05,71.13,96.36,3.81,10.43,4.17
1956-11-04,72.73,97.24,4.03,10.67,4.05
1956-11-03,74.16,97.49,4.13,10.9,4.17
1956-11-02,74.6,97.73,4.24,11.07,4.14
1956-11-01,73.76,97.67,4.44,11.29,3.95
1956-10-31,73.38,97.67,4.68,11.5,4.09
1956-10-30,73.04,97.76,4.8,11.64,4.21
1956-10-29,72.6,97.84,4.92,11.85,4.19
1956-10-28,73.18,97.93,4.97,11.99,4.23
1956-10-27,73.78,97.93,5.03,12.09,4.11
1956-10-26,73.76,97.89,5.17,12.19,4.13
1956-10-25,74.22,97.67,5.32,12.32,4.07
1956-10-24,75.56,97.51,5.39,12.48,4.18
1956-10-23,75.89,97.58,5.42,12.63,4.15
1956-10-22,76.11,97.49,5.52,12.83,4.02
1956-10-21,76.2,97.49,5.66,12.99,3.96
1956-10-20,75.67,97.33,5.75,13.13,3.87
1956-10-19,74.53,97.27,5.94,13.28,3.62
1956-10-18,74.69,97.11,6.12,13.45,3.54
1956-10-17,74.33,97.18,6.32,13.66,3.54
1956-10-16,74.31,97.09,6.44,13.87,3.79
1956-10-15,74.29,96.93,6.6,14.09,3.55
1956-10-14,73.89,96.78,6.72,14.36,3.47
1956-10-13,72.96,96.47,6.85,14.56,3.42
1956-10-12,71.16,96.11,6.85,14.7,3.35
1956-10-11,70.62,96,6.91,14.78,3.41
1956-10-10,69.76,95.89,7.13,14.95,3.23
1956-10-09,69.38,95.71,7.3,15.15,3.13
1956-10-08,68.33,95.33,7.49,15.33,3.13
1956-10-07,66.73,95.11,7.59,15.48,3.04
1956-10-06,65.58,94.89,7.68,15.62,3.13
1956-10-05,64.84,94.64,7.83,15.74,3.17
1956-10-04,64.78,94.62,7.92,15.89,3.23
1956-10-03,65.13,94.69,8.01,15.98,3.27
1956-10-02,65.29,94.87,8.05,16.13,3.11
1956-10-01,64.82,94.96,8.08,16.27,2.68
1956-09-30,64.71,95.04,8.17,16.45,2.51
1956-09-29,64.91,95.13,8.25,16.61,2.46
1956-09-28,64.82,95.44,8.33,16.79,2.34
1956-09-27,65.93,95.82,8.52,16.98,2.27
1956-09-26,66.78,95.98,8.61,17.13,2.14
1956-09-25,67.76,96.38,8.57,17.26,1.95
1956-09-24,67.42,96.49,8.7,17.39,1.9
1956-09-23,67.96,96.51,8.83,17.54,1.77
1956-09-22,68.87,96.76,9.03,17.68,2.01
1956-09-21,69.27,96.98,9.14,17.83,1.91
1956-09-20,69.58,97.07,9.26,18.02,1.81
1956-09-19,69.07,96.93,9.38,18.21,1.71
1956-09-18,67.67,96.78,9.43,18.46,1.62
1956-09-17,67.93,96.38,9.54,18.63,1.62
1956-09-16,67.09,96.13,9.64,18.78,1.56
1956-09-15,67.29,95.89,9.82,18.86,1.56
1956-09-14,66.73,95.67,9.98,18.97,1.5
1956-09-13,66.49,95.36,10.14,19.08,1.55
1956-09-12,65.71,95.11,10.27,19.25,1.5
1956-09-11,65.13,94.82,10.45,19.47,1.32
1956-09-10,64.07,94.18,10.65,19.62,1.52
1956-09-09,64.2,94.31,10.77,19.79,1.48
1956-09-08,64.02,94.51,10.85,19.97,1.46
1956-09-07,63.2,94.38,10.89,20.13,1.16
1956-09-06,63.44,94.18,11,20.21,1.07
1956-09-05,63.02,94.16,11.08,20.4,1.05
1956-09-04,63.11,94,11.17,20.53,1.01
1956-09-03,63.91,94.02,11.26,20.56,1.08
1956-09-02,63.47,93.87,11.34,20.53,1.09
1956-09-01,63.51,93.82,11.42,20.5,1.18
1956-08-31,62.64,93.89,11.43,20.52,1.2
1956-08-30,62.51,94.04,11.52,20.58,1.26
1956-08-29,63.36,94.22,11.65,20.67,1.31
1956-08-28,63.78,94.36,11.75,20.73,1.4
1956-08-27,63.78,94.6,11.78,20.78,1.61
1956-08-26,64.18,95.24,11.8,20.93,1.46
1956-08-25,64.2,95.11,11.82,20.99,1.49
1956-08-24,63.18,94.71,11.86,21.02,1.52
1956-08-23,63.22,94.69,11.86,21.07,1.45
1956-08-22,63.09,94.6,11.92,21.21,1.35
1956-08-21,62.91,94.47,11.96,21.19,1.39
1956-08-20,62.71,94.47,11.99,21.19,1.42
1956-08-19,62.22,94.02,12.1,21.29,1.31
1956-08-18,62.22,94.02,12.15,21.41,1.26
1956-08-17,62.18,94.09,12.21,21.57,1.19
1956-08-16,61.93,93.98,12.27,21.77,1.14
1956-08-15,61.84,93.56,12.3,21.86,1.05
1956-08-14,60.96,93.4,12.32,21.91,1.03
1956-08-13,61.09,93.22,12.34,21.94,0.95
1956-08-12,60.8,93,12.35,21.94,0.79
1956-08-11,60.84,92.71,12.42,21.94,0.71
1956-08-10,60.98,92.69,12.49,21.94,0.69
1956-08-09,61.29,93.09,12.49,21.97,0.66
1956-08-08,61.13,93.24,12.52,22.05,0.66
1956-08-07,61.02,93.33,12.49,22.05,0.7
1956-08-06,61.38,93.27,12.49,22.07,0.61
1956-08-05,61.49,93.2,12.53,22.11,0.6
1956-08-04,61.69,93.49,12.53,22.12,0.68
1956-08-03,61.31,93.49,12.56,22.15,0.71
1956-08-02,61.64,93.27,12.57,22.13,0.78
1956-08-01,61.47,93.11,12.58,22.13,0.79
1956-07-31,61.51,93.11,12.56,22.16,0.79
1956-07-30,61.16,92.8,12.57,22.17,0.72
1956-07-29,60.22,92.49,12.58,22.2,0.76
1956-07-28,59.16,92.33,12.56,22.33,0.7
1956-07-27,58.11,92.24,12.61,22.3,0.72
1956-07-26,57.4,91.98,12.59,22.37,0.69
1956-07-25,57.33,91.64,12.63,22.4,0.73
1956-07-24,57.29,91.49,12.66,22.41,0.74
1956-07-23,57.42,91.4,12.7,22.43,0.75
1956-07-22,57.18,91.42,12.76,22.46,0.81
1956-07-21,57.53,91.51,12.81,22.52,0.91
1956-07-20,57.84,91.51,12.8,22.53,0.89
1956-07-19,58.18,91.49,12.73,22.53,0.89
1956-07-18,57.51,91.49,12.73,22.52,0.83
1956-07-17,58.02,91.84,12.72,22.48,0.88
1956-07-16,58.18,92.18,12.74,22.45,0.91
1956-07-15,58,92.2,12.7,22.4,1.04
1956-07-14,58.2,92.13,12.61,22.39,0.97
1956-07-13,58.73,92,12.56,22.25,1.02
1956-07-12,58.67,91.87,12.44,22.24,0.99
1956-07-11,58.67,91.87,12.4,22.15,0.98
1956-07-10,59.09,92,12.28,22.05,1
1956-07-09,58.84,91.78,12.22,21.88,1.04
1956-07-08,58.42,91.71,12.14,21.86,1.01
1956-07-07,58.53,91.93,12.06,21.83,0.98
1956-07-06,58.11,91.87,11.95,21.72,0.89
1956-07-05,58.09,92.13,11.84,21.63,0.87
1956-07-04,58.36,92.47,11.78,21.43,0.95
1956-07-03,59.02,92.58,11.65,21.31,0.93
1956-07-02,58.91,91.98,11.55,21.14,0.91
1956-07-01,58.64,91.84,11.43,20.96,0.92
1956-06-30,58.98,92.11,11.35,20.81,0.91
1956-06-29,58.62,92.33,11.28,20.62,1.08
1956-06-28,58.78,92.58,11.24,20.49,1.05
1956-06-27,59.07,92.84,11.24,20.37,1.14
1956-06-26,59.42,92.87,11.14,20.24,1.23
1956-06-25,59.13,93.02,11.09,20.15,1.29
1956-06-24,59.38,93.16,11.06,20.04,1.37
1956-06-23,58.82,92.8,10.96,19.82,1.59
1956-06-22,58.13,92.47,10.89,19.61,1.68
1956-06-21,57.73,92.38,10.8,19.42,1.97
1956-06-20,57.33,91.96,10.79,19.28,1.99
1956-06-19,57.51,91.58,10.73,19.28,1.94
1956-06-18,56.96,91.29,10.69,19.24,1.94
1956-06-17,56.58,91.38,10.66,19.23,1.9
1956-06-16,56.2,91.16,10.65,19.26,1.91
1956-06-15,56.04,91.11,10.59,19.25,1.86
1956-06-14,57.47,91.44,10.61,19.2,1.75
1956-06-13,58.87,91.76,10.56,19.19,1.8
1956-06-12,58.91,91.53,10.42,19.16,1.71
1956-06-11,58.44,91.6,10.36,19.15,1.71
1956-06-10,58.71,91.6,10.33,19.08,1.67
1956-06-09,59.4,91.4,10.18,19.07,1.65
1956-06-08,59.64,91.51,10.09,19.07,1.45
1956-06-07,59.47,91.4,9.95,19.01,1.49
1956-06-06,59.53,91.16,9.84,18.93,1.28
1956-06-05,59.27,91.44,9.75,18.87,1.28
1956-06-04,58.16,91.4,9.66,18.73,1.34
1956-06-03,58,91.42,9.61,18.65,1.43
1956-06-02,58.04,91.71,9.47,18.6,1.43
1956-06-01,58.53,92.27,9.41,18.49,1.41
1956-05-31,59.58,92.24,9.33,18.47,1.46
1956-05-30,58.58,91.98,9.17,18.46,1.4
1956-05-29,57.04,91.42,9.04,18.39,1.33
1956-05-28,56.93,91.16,8.98,18.28,1.42
1956-05-27,57,91,8.88,18.14,1.36
1956-05-26,56.62,91.04,8.78,18.05,1.36
1956-05-25,56.47,91.42,8.69,17.93,1.49
1956-05-24,56.76,91.51,8.64,17.84,1.58
1956-05-23,57.38,91.44,8.58,17.78,1.5
1956-05-22,57.84,91.38,8.54,17.75,1.49
1956-05-21,58.22,91.11,8.41,17.67,1.44
1956-05-20,58.24,91.09,8.35,17.6,1.36
1956-05-19,58.22,91.18,8.23,17.48,1.34
1956-05-18,59,91.27,8.14,17.32,1.5
1956-05-17,58.96,90.8,8.01,17.12,1.67
1956-05-16,57.84,89.96,7.92,16.89,1.59
1956-05-15,57.11,89.22,7.87,16.74,1.61
1956-05-14,57.18,89.44,7.77,16.61,1.67
1956-05-13,57.07,89.6,7.63,16.51,1.63
1956-05-12,55.89,89.24,7.51,16.34,1.71
1956-05-11,55.36,88.87,7.36,16.17,1.73
1956-05-10,54.71,88.24,7.28,16.09,1.62
1956-05-09,53.64,87.78,7.11,15.99,1.58
1956-05-08,52.73,87.47,6.91,15.88,1.56
1956-05-07,51.16,87.2,6.74,15.73,1.65
1956-05-06,49.91,86.87,6.64,15.55,1.75
1956-05-05,49.67,86.71,6.48,15.4,1.82
1956-05-04,49.47,86.51,6.37,15.25,1.97
1956-05-03,48.42,86.04,6.27,15.08,1.87
1956-05-02,48.24,86.24,6.08,14.96,1.69
1956-05-01,48.42,86.71,5.9,14.8,1.75
1956-04-30,48.93,87.2,5.74,14.61,1.9
1956-04-29,49.47,87.4,5.67,14.44,2.02
1956-04-28,50.13,87.6,5.53,14.26,2.02
1956-04-27,50.71,88.09,5.43,14.2,2
1956-04-26,51.69,88.36,5.37,14.14,2.01
1956-04-25,52,88.58,5.35,14,2.06
1956-04-24,52.82,89.4,5.34,13.9,2.1
1956-04-23,54.58,90.11,5.36,13.83,2.07
1956-04-22,56.56,90.49,5.37,13.78,1.92
1956-04-21,57.71,90.62,5.28,13.73,1.91
1956-04-20,58.64,91.18,5.28,13.7,1.97
1956-04-19,59.87,91.69,5.19,13.66,1.88
1956-04-18,60.09,92.09,5.13,13.58,1.98
1956-04-17,60.11,91.91,5.07,13.5,2.13
1956-04-16,60.04,92.31,5.08,13.48,2.11
1956-04-15,61.02,92.69,5.03,13.44,2.12
1956-04-14,60.69,92.33,4.9,13.36,2.05
1956-04-13,60,92.33,4.84,13.26,2.11
1956-04-12,61.04,92.42,4.78,13.15,2.14
1956-04-11,61.78,92.56,4.68,13.04,2.22
1956-04-10,62.29,92.89,4.54,12.89,2.16
1956-04-09,62.82,92.87,4.39,12.72,2.14
1956-04-08,62.38,92.64,4.31,12.54,2.29
1956-04-07,62.96,93.04,4.14,12.37,2.43
1956-04-06,62.96,93.38,4.11,12.22,2.53
1956-04-05,62.64,93.13,3.99,12.03,2.51
1956-04-04,62.29,92.89,3.84,11.88,2.45
1956-04-03,62.42,93.02,3.71,11.74,2.41
1956-04-02,62.6,93,3.66,11.64,2.43
1956-04-01,62.64,92.51,3.51,11.48,2.55
1956-03-31,61.11,92.38,3.42,11.37,2.49
1956-03-30,61.58,92.56,3.31,11.21,2.52
1956-03-29,61.44,92.42,3.24,11.09,2.49
1956-03-28,61.87,92.44,3.14,10.98,2.69
1956-03-27,61.42,92.18,3.01,10.84,2.67
1956-03-26,60.53,92.13,2.89,10.76,2.67
1956-03-25,59.76,92,2.84,10.64,2.86
1956-03-24,59.53,92.04,2.72,10.51,2.82
1956-03-23,58.67,92.11,2.73,10.41,2.77
1956-03-22,59.11,92.29,2.55,10.27,2.71
1956-03-21,59.56,92.44,2.37,10.08,2.69
1956-03-20,59.73,92.62,2.34,9.92,2.77
1956-03-19,59.93,92.27,2.32,9.79,2.81
1956-03-18,60.69,92.51,2.21,9.65,2.89
1956-03-17,61.42,93.13,2.09,9.54,2.8
1956-03-16,62.6,93.42,1.97,9.43,2.93
1956-03-15,63.91,93.91,1.98,9.39,3.03
1956-03-14,65.38,94.29,1.92,9.3,3.04
1956-03-13,65.16,94.53,1.86,9.15,2.82
1956-03-12,64.89,95.09,1.75,8.98,2.81
1956-03-11,65.33,95,1.68,8.87,2.84
1956-03-10,65.62,95,1.63,8.78,2.7
1956-03-09,64.93,94.76,1.56,8.75,2.7
1956-03-08,64.09,94.44,1.44,8.7,2.89
1956-03-07,63.87,94.47,1.42,8.71,2.8
1956-03-06,63.71,94.67,1.35,8.74,2.76
1956-03-05,63.76,94.27,1.27,8.7,2.77
1956-03-04,64.38,94.73,1.14,8.67,2.86
1956-03-03,64.07,94.73,1.14,8.62,2.86
1956-03-02,64.53,94.71,1.18,8.57,3.01
1956-03-01,65.36,94.64,1.16,8.47,2.9
1956-02-29,65.36,94.64,1.1,8.44,2.85
1956-02-28,65.09,94.38,1.04,8.36,2.98
1956-02-27,65.04,94.33,0.93,8.23,3.21
1956-02-26,64.93,94.07,0.81,8.12,3.29
1956-02-25,64.8,93.62,0.79,8.12,3.13
1956-02-24,64.78,93.69,0.76,8.1,3.11
1956-02-23,65.24,93.98,0.72,8.02,3.3
1956-02-22,67.4,94.58,0.69,7.89,3.31
1956-02-21,69.02,94.78,0.68,7.78,3.3
1956-02-20,69.58,94.78,0.64,7.6,3.61
1956-02-19,71.11,94.8,0.64,7.46,3.87
1956-02-18,71.09,95.31,0.59,7.38,3.93
1956-02-17,70.31,95.31,0.6,7.27,3.84
1956-02-16,69.64,95.51,0.56,7.18,4
1956-02-15,69.67,95.73,0.55,7.1,4.08
1956-02-14,69.47,95.93,0.53,7.06,4.33
1956-02-13,69.8,96.18,0.51,7.02,4.43
1956-02-12,70.11,96.4,0.56,7.04,4.42
1956-02-11,70.98,96.67,0.69,7.07,4.58
1956-02-10,71.87,97.07,0.74,6.98,4.98
1956-02-09,73.09,97.33,0.69,6.85,5.11
1956-02-08,73.96,97.29,0.59,6.76,5.2
1956-02-07,73.58,97.47,0.44,6.6,5.2
1956-02-06,74.33,97.78,0.25,6.44,5.12
1956-02-05,74.47,97.71,0.12,6.37,4.88
1956-02-04,74.2,97.82,-0.03,6.3,4.71
1956-02-03,75.18,97.82,-0.09,6.23,4.69
1956-02-02,76.33,97.93,-0.22,6.14,4.55
1956-02-01,78.13,98.02,-0.33,6.06,4.48
1956-01-31,78.49,97.91,-0.47,5.93,4.54
1956-01-30,79.38,97.82,-0.62,5.74,4.56
1956-01-29,79.4,97.84,-0.75,5.57,4.39
1956-01-28,79.4,97.76,-0.88,5.39,4.46
1956-01-27,78.91,97.8,-1.07,5.23,4.48
1956-01-26,78.89,97.4,-1.25,5.15,4.23
1956-01-25,78.07,97.11,-1.25,5.07,4.23
1956-01-24,77.53,97.11,-1.24,4.97,4.14
1956-01-23,76.71,96.82,-1.21,4.94,4.37
1956-01-22,75.27,96.56,-1.19,4.91,4.42
1956-01-21,75.76,96.69,-1.14,4.84,4.62
1956-01-20,75.87,96.51,-1,4.84,4.73
1956-01-19,75.53,96.51,-0.99,4.8,4.82
1956-01-18,76.04,96.58,-0.92,4.82,4.86
1956-01-17,75.73,96.58,-0.86,4.87,4.69
1956-01-16,75.62,96.58,-0.75,4.94,4.64
1956-01-15,75.36,96.56,-0.66,4.98,4.51
1956-01-14,75.36,96.47,-0.61,5.05,4.49
1956-01-13,75.78,96.6,-0.58,5.08,4.54
1956-01-12,76.71,96.64,-0.52,5.13,4.39
1956-01-11,77.13,96.91,-0.5,5.13,4.39
1956-01-10,78.07,97.11,-0.56,5.13,4.38
1956-01-09,78.2,97.09,-0.57,5.12,4.39
1956-01-08,79.09,97.22,-0.55,5.22,4.28
1956-01-07,80.25,97.57,-0.41,5.29,4.65
1956-01-06,80.23,97.72,-0.32,5.38,4.69
1956-01-05,80.21,97.81,-0.26,5.48,4.69
1956-01-04,80.56,97.85,-0.14,5.57,4.72
1956-01-03,80.47,97.72,-0.11,5.62,5.04
1956-01-02,80.69,97.72,-0.2,5.56,5.22
1956-01-01,80.68,97.71,-0.25,5.53,4.96
1955-12-31,80.76,97.7,-0.23,5.53,4.9
1955-12-30,80.11,97.44,-0.19,5.58,5.12
1955-12-29,79.66,97.37,-0.08,5.7,5.01
1955-12-28,79.35,97.29,0.04,5.79,5.29
1955-12-27,79.24,97.24,0.2,5.88,5.33
1955-12-26,79.38,97.53,0.29,5.94,5.62
1955-12-25,80.9,97.84,0.36,6.06,5.69
1955-12-24,81.6,97.93,0.36,6.14,5.76
1955-12-23,80.87,97.67,0.38,6.23,5.35
1955-12-22,80,97.4,0.42,6.28,5.2
1955-12-21,79.83,97.17,0.42,6.26,5.15
1955-12-20,79.63,97.03,0.39,6.3,4.97
1955-12-19,79.4,96.8,0.47,6.34,4.6
1955-12-18,77.87,96.23,0.61,6.46,4.59
1955-12-17,78.4,96.23,0.67,6.59,4.69
1955-12-16,77.7,96.23,0.76,6.69,4.78
1955-12-15,76.73,96.23,0.84,6.76,4.5
1955-12-14,76.53,96.1,0.91,6.8,4.56
1955-12-13,76.07,95.97,0.96,6.84,4.52
1955-12-12,75.7,95.97,1.1,6.97,4.65
1955-12-11,75,95.47,1.26,7.16,4.56
1955-12-10,73.5,95.2,1.49,7.3,4.51
1955-12-09,72.5,95.2,1.75,7.45,4.48
1955-12-08,72.87,95.33,1.9,7.55,4.92
1955-12-07,72.93,95.47,2.06,7.71,4.92
1955-12-06,73.43,95.83,2.14,7.82,5.06
1955-12-05,73.77,96.07,2.26,7.89,5.19
1955-12-04,73.47,96.43,2.36,8.03,5.29
1955-12-03,74.43,96.87,2.48,8.18,5.39
1955-12-02,73.37,96.87,2.68,8.3,5.66
1955-12-01,73.4,96.87,2.8,8.45,5.79
1955-11-30,74.4,97,2.85,8.53,5.88
1955-11-29,74.53,96.9,2.85,8.65,5.79
1955-11-28,75.2,97.17,2.87,8.75,5.9
1955-11-27,75.23,97.2,2.8,8.78,5.64
1955-11-26,75.57,97.33,2.82,8.73,5.48
1955-11-25,76.17,97.47,2.79,8.76,5.38
1955-11-24,76.2,97.47,2.76,8.78,5.35
1955-11-23,76.23,97.33,2.75,8.8,5.01
1955-11-22,76,97.33,2.72,8.84,5.08
1955-11-21,75.73,97.2,2.74,8.86,5.09
1955-11-20,75.97,97.1,2.74,8.92,5.29
1955-11-19,75.73,96.97,2.71,8.92,5.37
1955-11-18,75.8,97.23,2.71,8.93,5.23
1955-11-17,75.5,97.13,2.69,8.97,5.01
1955-11-16,75.43,97.13,2.62,8.98,4.89
1955-11-15,75.47,97.23,2.67,9.04,4.71
1955-11-14,75.7,97.33,2.73,9.09,4.74
1955-11-13,75.4,97.07,2.82,9.13,4.48
1955-11-12,75.63,97.17,2.97,9.25,4.54
1955-11-11,74.87,97.4,3.12,9.48,4.63
1955-11-10,73.7,97.4,3.23,9.71,4.54
1955-11-09,73.63,97.3,3.26,9.86,4.47
1955-11-08,72.57,97.43,3.37,10.02,4.26
1955-11-07,73.53,97.43,3.52,10.16,4.16
1955-11-06,74.07,97.57,3.67,10.33,4.13
1955-11-05,74.07,97.67,3.84,10.5,3.85
1955-11-04,75.3,97.8,4.01,10.68,3.69
1955-11-03,76,97.8,4.09,10.89,3.73
1955-11-02,76.03,98.17,4.2,11.07,3.7
1955-11-01,75.77,98.3,4.41,11.29,3.6
1955-10-31,75.43,98.3,4.66,11.51,3.66
1955-10-30,75.13,98.3,4.81,11.66,3.78
1955-10-29,74.83,98.43,4.92,11.86,3.76
1955-10-28,74.97,98.57,4.97,11.99,3.8
1955-10-27,75.83,98.43,5.06,12.1,3.68
1955-10-26,76.2,98.23,5.2,12.21,3.81
1955-10-25,76.57,98.13,5.34,12.34,3.97
1955-10-24,77.2,97.9,5.39,12.5,4.09
1955-10-23,77,97.9,5.41,12.63,4.06
1955-10-22,76.7,97.63,5.5,12.84,3.92
1955-10-21,76.37,97.63,5.64,13.01,3.89
1955-10-20,75.47,97.4,5.74,13.16,3.83
1955-10-19,74.4,97.17,5.92,13.29,3.65
1955-10-18,74.53,96.93,6.12,13.47,3.56
1955-10-17,74.43,96.8,6.35,13.69,3.58
1955-10-16,74.7,96.8,6.49,13.93,3.92
1955-10-15,74.3,96.8,6.64,14.18,3.67
1955-10-14,74.03,96.67,6.75,14.45,3.56
1955-10-13,73,96.3,6.88,14.67,3.5
1955-10-12,71.37,96.33,6.86,14.81,3.43
1955-10-11,71.2,96.3,6.92,14.88,3.49
1955-10-10,70.07,96.03,7.14,15.05,3.28
1955-10-09,69.67,95.9,7.3,15.25,3.16
1955-10-08,68.67,95.43,7.48,15.43,3.16
1955-10-07,66.43,95.1,7.58,15.58,3.06
1955-10-06,65.07,94.87,7.68,15.73,3.16
1955-10-05,63.97,94.87,7.82,15.85,3.2
1955-10-04,63.97,94.83,7.89,16,3.25
1955-10-03,64.4,94.93,7.98,16.09,3.29
1955-10-02,64.4,95.2,8.01,16.22,3.13
1955-10-01,63.93,95.2,8.05,16.35,2.69
